DATE,TIME,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT(m),NSAT (USED/VIEW),SAT INFO (SID-SNR)
23/07/2016,04:22:06,-47.153548,S,60.22753,E,11.3,9(11),#27-39;#15-23;#29-31;#20-27;#10-42;#26-46;08-15;#16-31;#21-35;#18-47;32-00
23/07/2016,04:22:21,-47.153548,S,60.227531,E,11.3,9(11),#27-38;#15-24;#29-31;#20-27;#10-41;#26-46;08-15;#16-30;#21-33;#18-47;32-00
23/07/2016,04:22:36,-47.153548,S,60.227531,E,11.3,8(11),#27-37;15-20;#29-33;#20-26;#10-41;#26-45;08-00;#16-31;#21-32;#18-47;32-00
23/07/2016,04:22:51,-47.153549,S,60.227532,E,11.4,8(11),#27-35;15-18;#29-34;#20-26;#10-41;#26-44;08-00;#16-31;#21-31;#18-47;32-00
23/07/2016,04:23:06,-47.153549,S,60.227532,E,11.5,8(11),#27-32;15-18;#29-33;#20-26;#10-41;#26-44;08-15;#16-29;#21-32;#18-48;32-00
23/07/2016,04:23:21,-47.153549,S,60.227533,E,11.5,8(11),#27-32;15-17;#29-33;#20-26;#10-41;#26-44;08-15;#16-29;#21-33;#18-48;32-16
23/07/2016,04:23:36,-47.15355,S,60.227534,E,11.6,8(11),#27-32;15-16;#29-30;#20-25;#10-41;#26-44;08-16;#16-25;#21-35;#18-48;32-16
23/07/2016,04:23:51,-47.15355,S,60.227535,E,11.6,8(11),#27-31;32-17;#29-24;#20-25;#10-40;#26-44;08-15;#16-25;#21-37;#18-48;15-00
23/07/2016,04:24:06,-47.153549,S,60.227535,E,11.7,8(11),#27-30;32-17;#29-22;#20-25;#10-40;#26-43;08-00;#16-19;#21-38;#18-49;15-00
23/07/2016,04:24:21,-47.153549,S,60.227536,E,11.7,8(11),#27-30;32-17;#29-21;#20-25;#10-40;#26-42;#15-23;16-18;#21-38;#18-49;08-00
23/07/2016,04:24:36,-47.153549,S,60.227536,E,11.8,8(11),#27-32;32-17;#29-21;#20-25;#10-40;#26-42;#15-26;16-16;#21-40;#18-49;08-00
23/07/2016,04:24:51,-47.153549,S,60.227536,E,11.9,8(11),#27-32;32-17;#29-24;#20-24;#10-40;#26-42;#15-27;16-21;#21-40;#18-49;08-16
23/07/2016,04:25:06,-47.153549,S,60.227537,E,12,8(11),#27-34;32-16;#29-23;#20-24;#10-40;#26-41;#15-25;16-22;#21-40;#18-49;08-15
23/07/2016,04:25:21,-47.153549,S,60.227537,E,12.1,8(11),#27-35;32-16;#29-23;#20-23;#10-40;#26-40;#15-24;16-22;#21-41;#18-49;08-00
23/07/2016,04:25:36,-47.153548,S,60.227537,E,12.2,7(11),#27-35;32-17;#29-18;20-21;#10-40;#26-40;15-20;#16-19;#21-41;#18-49;08-00
23/07/2016,04:25:51,-47.153548,S,60.227537,E,12.3,8(11),#27-36;#32-17;#29-16;20-20;#10-40;#26-39;15-17;#16-20;#21-41;#18-49;08-00
23/07/2016,04:26:06,-47.153548,S,60.227537,E,12.4,8(11),#27-37;#32-17;#29-18;20-18;#10-40;#26-38;15-15;#16-26;#21-42;#18-49;08-20
23/07/2016,04:26:21,-47.153548,S,60.227537,E,12.4,8(11),#27-37;#32-17;#29-22;20-20;#10-39;#26-35;08-20;#16-29;#21-43;#18-49;15-00
23/07/2016,04:26:36,-47.153547,S,60.227537,E,12.5,8(11),#27-37;#32-16;#29-26;20-21;#10-37;#26-34;08-20;#16-28;#21-43;#18-49;15-00
23/07/2016,04:26:51,-47.153547,S,60.227537,E,12.5,8(11),#27-36;32-17;#29-28;#20-24;#10-37;#26-32;08-17;#16-32;#21-43;#18-48;15-00
23/07/2016,04:27:06,-47.153547,S,60.227537,E,12.6,8(11),#27-36;32-16;#29-28;#20-25;#10-37;#26-30;08-15;#16-34;#21-43;#18-47;15-00
23/07/2016,04:27:21,-47.153546,S,60.227537,E,12.6,8(11),#27-36;32-00;#29-28;#20-26;#10-37;#26-29;08-00;#16-36;#21-43;#18-46;15-23
23/07/2016,04:27:36,-47.153546,S,60.227537,E,12.6,8(11),#27-36;15-22;#29-28;#20-27;#10-37;#26-32;08-00;#16-38;#21-43;#18-45;32-00
23/07/2016,04:27:51,-47.153545,S,60.227536,E,12.6,8(11),#27-35;15-24;#29-27;#20-27;#10-37;#26-33;08-00;#16-38;#21-43;#18-44;32-00
23/07/2016,04:28:06,-47.153544,S,60.227536,E,12.5,9(11),#27-35;#15-24;#29-27;#20-27;#10-36;#26-34;08-17;#16-38;#21-43;#18-43;32-00
23/07/2016,04:28:21,-47.153543,S,60.227536,E,12.4,10(11),#27-36;#15-25;#29-27;#20-27;#10-33;#26-35;08-18;#16-39;#21-42;#18-42;#32-17
23/07/2016,04:28:36,-47.153542,S,60.227536,E,12.4,11(11),#27-37;#15-22;#29-29;#20-27;#10-31;#26-36;#08-18;#16-39;#21-40;#18-42;#32-17
23/07/2016,04:28:51,-47.153542,S,60.227536,E,12.3,11(11),#27-38;#15-23;#29-30;#20-26;#10-29;#26-37;#08-17;#16-39;#21-39;#18-42;#32-17
23/07/2016,04:29:06,-47.153541,S,60.227536,E,12.3,10(11),#27-39;#15-25;#29-31;#20-25;#10-26;#26-37;#08-15;#16-39;#21-37;#18-42;32-18
23/07/2016,04:29:21,-47.153541,S,60.227537,E,12.3,11(11),#27-40;#15-25;#29-31;#20-23;#10-29;#26-36;#08-18;#16-39;#21-34;#18-42;#32-21
23/07/2016,04:29:36,-47.153541,S,60.227537,E,12.4,11(11),#27-40;#15-28;#29-31;#20-23;#10-29;#26-35;#08-21;#16-39;#21-30;#18-42;#32-22
23/07/2016,04:29:51,-47.153541,S,60.227537,E,12.5,11(11),#27-40;#15-30;#29-31;#20-22;#10-30;#26-33;#08-18;#16-39;#21-26;#18-41;#32-21
23/07/2016,04:30:06,-47.153541,S,60.227537,E,12.6,10(11),#27-40;#15-31;#29-30;#20-22;#10-29;#26-28;#08-18;#16-39;#21-28;#18-40;32-18
23/07/2016,04:30:21,-47.153541,S,60.227537,E,12.7,10(11),#27-40;#15-30;#29-29;#20-22;#10-31;#26-28;#08-18;#16-39;#21-31;#18-38;32-16
23/07/2016,04:30:36,-47.153541,S,60.227537,E,12.7,10(11),#27-40;#15-30;#29-28;#20-22;#10-33;#26-28;#08-16;#16-38;#21-33;#18-38;32-17
23/07/2016,04:30:51,-47.153541,S,60.227536,E,12.8,9(11),#27-40;#15-32;#29-28;#20-21;#10-35;#26-28;32-18;#16-38;#21-34;#18-38;08-00
23/07/2016,04:31:06,-47.153541,S,60.227536,E,12.9,10(11),#27-40;#15-33;#29-27;#20-21;#10-35;#26-29;#32-18;#16-39;#21-36;#18-38;08-00
23/07/2016,04:31:21,-47.153542,S,60.227536,E,13,10(11),#27-40;#15-33;#29-27;#20-23;#10-36;#26-30;32-15;#16-39;#21-36;#18-38;#08-21
23/07/2016,04:31:36,-47.153543,S,60.227535,E,13.1,11(11),#27-40;#15-32;#29-23;#20-23;#10-36;#26-32;#32-16;#16-38;#21-36;#18-38;#08-25
23/07/2016,04:31:51,-47.153544,S,60.227535,E,13.2,11(11),#27-39;#15-31;#29-19;#20-24;#10-37;#26-33;#32-17;#16-38;#21-36;#18-38;#08-25
23/07/2016,04:32:06,-47.153544,S,60.227535,E,13.2,10(11),#27-39;#15-30;29-19;#20-25;#10-36;#26-33;#32-17;#16-39;#21-35;#18-38;#08-23
23/07/2016,04:32:21,-47.153545,S,60.227535,E,13.2,9(11),#27-39;#15-28;29-18;#20-26;#10-35;#26-34;32-16;#16-39;#21-34;#18-38;#08-22
23/07/2016,04:32:36,-47.153545,S,60.227534,E,13.3,10(11),#27-40;#15-28;#29-22;#20-27;#10-35;#26-35;32-16;#16-39;#21-30;#18-39;#08-23
23/07/2016,04:32:51,-47.153546,S,60.227534,E,13.4,10(11),#27-40;#15-28;#29-26;#20-27;#10-32;#26-36;32-16;#16-39;#21-26;#18-41;#08-26
23/07/2016,04:33:06,-47.153547,S,60.227534,E,13.4,10(11),#27-40;#15-30;#29-28;#20-29;#10-32;#26-36;#32-16;#16-39;#21-26;#18-41;08-23
23/07/2016,04:33:21,-47.153547,S,60.227534,E,13.4,9(11),#27-40;#15-27;#29-28;#20-29;#10-31;#26-34;32-15;#16-40;#21-26;#18-42;08-20
23/07/2016,04:33:36,-47.153547,S,60.227534,E,13.4,9(11),#27-39;#15-27;#29-27;#20-29;#10-31;#26-34;32-16;#16-40;#21-27;#18-42;08-18
23/07/2016,04:33:51,-47.153547,S,60.227534,E,13.4,9(11),#27-38;#15-27;#29-23;#20-29;#10-29;#26-33;08-20;#16-40;#21-26;#18-42;32-00
23/07/2016,04:34:06,-47.153548,S,60.227534,E,13.4,9(11),#27-38;#15-26;#29-18;#20-29;#10-29;#26-33;08-18;#16-39;#21-28;#18-40;32-00
23/07/2016,04:34:21,-47.153547,S,60.227534,E,13.4,10(11),#27-36;#15-27;#29-20;#20-29;#10-32;#26-35;08-17;#16-39;#21-30;#18-39;#32-17
23/07/2016,04:34:36,-47.153548,S,60.227534,E,13.4,11(11),#27-36;#15-26;#29-20;#20-29;#10-34;#26-36;#08-19;#16-39;#21-31;#18-39;#32-18
23/07/2016,04:34:51,-47.153548,S,60.227533,E,13.4,11(11),#27-36;#15-26;#29-23;#20-29;#10-36;#26-37;#08-22;#16-39;#21-32;#18-39;#32-18
23/07/2016,04:35:06,-47.153547,S,60.227532,E,13.3,11(11),#27-36;#15-27;#29-19;#20-29;#10-37;#26-36;#08-19;#16-39;#21-32;#18-38;#32-18
23/07/2016,04:35:21,-47.153547,S,60.227531,E,13.2,10(11),#27-36;#15-27;#29-17;#20-29;#10-38;#26-35;08-15;#16-38;#21-29;#18-34;#32-16
23/07/2016,04:35:36,-47.153547,S,60.227531,E,13.2,11(11),#27-36;#15-25;#29-17;#20-29;#10-38;#26-35;#32-15;#16-37;#21-26;#18-26;#08-16
23/07/2016,04:35:51,-47.153548,S,60.227531,E,13.1,11(11),#27-35;#15-25;#29-16;#20-29;#10-38;#26-35;#32-16;#16-35;#21-23;#18-26;#08-19
23/07/2016,04:36:06,-47.153548,S,60.22753,E,13.1,11(11),#27-36;#15-22;#29-16;#20-28;#10-38;#26-35;#32-16;#16-34;#21-25;#18-30;#08-18
23/07/2016,04:36:21,-47.153547,S,60.227529,E,13,11(11),#27-36;#15-25;#29-17;#20-27;#10-38;#26-36;#32-22;#16-34;#21-27;#18-31;#08-16
23/07/2016,04:36:36,-47.153547,S,60.227529,E,13,10(11),#27-36;#15-23;#29-19;#20-26;#10-37;#26-37;#32-22;#16-35;#21-27;#18-30;08-00
23/07/2016,04:36:51,-47.153547,S,60.227528,E,13.1,10(11),#27-36;#15-24;#29-20;#20-25;#10-37;#26-38;#32-21;#16-36;#21-28;#18-28;08-16
23/07/2016,04:37:06,-47.153547,S,60.227528,E,13.1,10(11),#27-34;#15-17;#29-21;#20-24;#10-37;#26-38;#32-19;#16-37;#21-26;#18-28;08-16
23/07/2016,04:37:21,-47.153547,S,60.227529,E,13.2,9(11),#27-32;08-18;#29-20;#20-23;#10-37;#26-38;#32-18;#16-39;#21-27;#18-30;15-00
23/07/2016,04:37:36,-47.153547,S,60.227529,E,13.1,11(11),#27-32;#08-18;#29-20;#20-23;#10-37;#26-37;#32-17;#16-39;#21-30;#18-31;#15-18
23/07/2016,04:37:51,-47.153547,S,60.227529,E,13.1,11(11),#27-25;#08-18;#29-21;#20-23;#10-39;#26-35;#32-16;#16-39;#21-31;#18-31;#15-17
23/07/2016,04:38:06,-47.153547,S,60.227528,E,13.2,10(11),#27-24;#08-19;#29-20;#20-22;#10-39;#26-33;32-16;#16-39;#21-34;#18-30;#15-17
23/07/2016,04:38:21,-47.153547,S,60.227528,E,13.2,9(11),#27-26;#08-18;#29-18;#20-22;#10-40;#26-33;32-16;#16-40;#21-35;#18-29;15-00
23/07/2016,04:38:36,-47.153547,S,60.227528,E,13.3,8(11),#27-28;#08-18;29-16;#20-21;#10-40;#26-34;32-15;#16-41;#21-35;#18-32;15-00
23/07/2016,04:38:51,-47.153546,S,60.227527,E,13.4,8(11),#27-28;#08-21;29-15;#20-21;#10-40;#26-35;32-16;#16-42;#21-36;#18-34;15-00
23/07/2016,04:39:06,-47.153546,S,60.227527,E,13.5,9(11),#27-30;#08-22;29-16;#20-20;#10-41;#26-36;32-15;#16-43;#21-37;#18-37;#15-22
23/07/2016,04:39:21,-47.153546,S,60.227527,E,13.5,9(11),#27-30;#08-21;29-16;#20-19;#10-41;#26-36;32-17;#16-44;#21-37;#18-39;#15-20
23/07/2016,04:39:36,-47.153546,S,60.227527,E,13.5,9(11),#27-31;08-18;29-17;#20-20;#10-42;#26-38;#32-19;#16-44;#21-38;#18-39;#15-24
23/07/2016,04:39:51,-47.153545,S,60.227526,E,13.6,9(11),#27-34;08-16;29-17;#20-20;#10-43;#26-38;#32-25;#16-44;#21-39;#18-39;#15-22
23/07/2016,04:40:06,-47.153546,S,60.227525,E,13.6,9(11),#27-34;08-18;29-19;#20-20;#10-44;#26-38;#32-25;#16-43;#21-39;#18-39;#15-24
23/07/2016,04:40:21,-47.153545,S,60.227525,E,13.7,10(11),#27-35;08-19;#29-21;#20-21;#10-44;#26-38;#32-27;#16-43;#21-39;#18-39;#15-23
23/07/2016,04:40:36,-47.153545,S,60.227525,E,13.7,10(11),#27-35;08-18;#29-22;#20-21;#10-45;#26-38;#32-26;#16-43;#21-39;#18-40;#15-22
23/07/2016,04:40:51,-47.153545,S,60.227524,E,13.6,10(11),#27-36;08-00;#29-22;#20-19;#10-45;#26-39;#32-24;#16-43;#21-39;#18-40;#15-23
23/07/2016,04:41:06,-47.153545,S,60.227525,E,13.6,10(11),#27-34;08-16;#29-22;#20-18;#10-45;#26-39;#32-20;#16-43;#21-39;#18-40;#15-22
23/07/2016,04:41:21,-47.153546,S,60.227525,E,13.6,8(11),#27-32;08-16;29-21;20-18;#10-45;#26-39;#32-20;#16-43;#21-39;#18-40;#15-22
23/07/2016,04:41:36,-47.153546,S,60.227525,E,13.6,10(11),#27-32;08-18;#29-22;#20-18;#10-45;#26-39;#32-19;#16-43;#21-39;#18-41;#15-26
23/07/2016,04:41:51,-47.153546,S,60.227525,E,13.6,9(11),#27-33;08-17;#29-20;#20-19;#10-45;#26-38;32-18;#16-43;#21-39;#18-41;#15-27
23/07/2016,04:42:06,-47.153546,S,60.227525,E,13.6,9(11),#27-35;08-16;#29-18;#20-20;#10-45;#26-37;32-16;#16-43;#21-38;#18-42;#15-25
23/07/2016,04:42:21,-47.153547,S,60.227525,E,13.6,8(11),#27-36;08-00;29-17;#20-20;#10-46;#26-36;32-16;#16-43;#21-37;#18-43;#15-26
23/07/2016,04:42:36,-47.153547,S,60.227525,E,13.6,8(11),#27-36;#15-28;29-18;#20-20;#10-46;#26-36;32-17;#16-43;#21-37;#18-43;08-00
23/07/2016,04:42:51,-47.153547,S,60.227525,E,13.6,8(11),#27-37;#15-28;29-18;#20-21;#10-46;#26-36;32-18;#16-42;#21-37;#18-43;08-00
23/07/2016,04:43:06,-47.153547,S,60.227525,E,13.7,8(11),#27-37;#15-28;29-18;#20-22;#10-46;#26-36;32-19;#16-42;#21-37;#18-44;08-20
23/07/2016,04:43:21,-47.153547,S,60.227526,E,13.7,8(11),#27-37;#15-26;29-22;#20-22;#10-46;#26-36;32-18;#16-42;#21-37;#18-44;08-18
23/07/2016,04:43:36,-47.153548,S,60.227526,E,13.7,9(11),#27-37;#15-25;#29-26;#20-23;#10-46;#26-36;32-18;#16-41;#21-37;#18-44;08-18
23/07/2016,04:43:51,-47.153548,S,60.227527,E,13.6,10(11),#27-36;#15-26;#29-28;#20-22;#10-46;#26-34;#32-20;#16-41;#21-38;#18-44;08-19
23/07/2016,04:44:06,-47.153547,S,60.227527,E,13.6,11(11),#27-33;#15-26;#29-27;#20-22;#10-46;#26-33;#32-18;#16-40;#21-39;#18-44;#08-20
23/07/2016,04:44:21,-47.153547,S,60.227527,E,13.5,10(11),#27-32;#15-27;#29-27;#20-23;#10-46;#26-34;32-18;#16-40;#21-39;#18-44;#08-20
23/07/2016,04:44:36,-47.153547,S,60.227528,E,13.5,10(11),#27-32;#15-26;#29-28;#20-25;#10-46;#26-34;32-18;#16-39;#21-39;#18-44;#08-20
23/07/2016,04:44:51,-47.153546,S,60.227528,E,13.4,9(11),#27-32;#15-29;#29-29;20-25;#10-45;#26-33;32-18;#16-39;#21-39;#18-44;#08-20
23/07/2016,04:45:06,-47.153546,S,60.227528,E,13.3,10(11),#27-31;#15-29;#29-30;#20-25;#10-45;#26-33;32-16;#16-39;#21-39;#18-44;#08-22
23/07/2016,04:45:21,-47.153545,S,60.227529,E,13.3,10(11),#27-32;#15-31;#29-32;#20-26;#10-45;#26-33;32-00;#16-39;#21-39;#18-44;#08-21
23/07/2016,04:45:36,-47.153545,S,60.227529,E,13.3,9(11),#27-35;#15-31;#29-33;#20-25;#10-44;#26-32;08-19;#16-39;#21-39;#18-44;32-00
23/07/2016,04:45:51,-47.153544,S,60.22753,E,13.3,9(11),#27-36;#15-31;#29-33;#20-23;#10-44;#26-30;08-16;#16-38;#21-39;#18-44;32-00
23/07/2016,04:46:06,-47.153544,S,60.227531,E,13.3,8(11),#27-36;#15-30;#29-33;20-22;#10-44;#26-30;08-15;#16-38;#21-37;#18-44;32-00
23/07/2016,04:46:21,-47.153543,S,60.227531,E,13.3,9(11),#27-36;#15-29;#29-32;20-21;#10-44;#26-25;#08-17;#16-38;#21-36;#18-44;32-00
23/07/2016,04:46:36,-47.153543,S,60.227532,E,13.2,9(11),#27-38;#15-29;#29-32;20-20;#10-43;#26-25;#08-19;#16-36;#21-33;#18-44;32-00
23/07/2016,04:46:51,-47.153542,S,60.227532,E,13.2,9(11),#27-39;#15-28;#29-30;20-20;#10-43;#26-24;#08-20;#16-35;#21-33;#18-43;32-00
23/07/2016,04:47:06,-47.153541,S,60.227533,E,13.1,10(11),#27-40;#15-24;#29-29;20-21;#10-43;#26-23;#08-20;#16-34;#21-32;#18-43;#32-24
23/07/2016,04:47:21,-47.153541,S,60.227533,E,13,9(11),#27-41;#15-25;#29-29;20-21;#10-43;#26-24;08-18;#16-33;#21-32;#18-43;#32-25
23/07/2016,04:47:36,-47.15354,S,60.227534,E,13,10(11),#27-42;#15-20;#29-29;#20-21;#10-44;#26-23;08-16;#16-35;#21-33;#18-42;#32-26
23/07/2016,04:47:51,-47.15354,S,60.227534,E,12.9,8(11),#27-42;#15-23;#29-28;20-20;#10-45;26-18;08-17;#16-37;#21-34;#18-40;#32-27
23/07/2016,04:48:06,-47.153539,S,60.227534,E,12.9,8(11),#27-43;#15-23;29-28;20-18;#10-45;26-21;#08-18;#16-39;#21-34;#18-36;#32-27
23/07/2016,04:48:21,-47.153539,S,60.227534,E,12.9,7(12),#27-43;15-22;29-27;20-17;#10-46;#26-26;08-18;#16-40;#21-35;#18-32;#32-28;14-00
23/07/2016,04:48:36,-47.153539,S,60.227534,E,12.9,8(12),#27-43;15-17;29-24;20-16;#10-47;#26-29;#08-20;#16-41;#21-35;#18-29;#32-28;14-00
23/07/2016,04:48:51,-47.153539,S,60.227533,E,12.9,8(12),#27-42;15-19;29-21;20-16;#10-47;#26-27;#08-20;#16-42;#21-34;#18-28;#32-26;14-00
23/07/2016,04:49:06,-47.153539,S,60.227533,E,12.9,8(12),#27-41;15-21;29-22;#20-17;#10-47;#26-22;#08-21;#16-42;#21-32;#18-24;32-24;14-00
23/07/2016,04:49:21,-47.153539,S,60.227532,E,12.9,8(12),#27-40;#15-23;29-21;20-17;#10-47;#26-22;#08-22;#16-42;#21-31;18-17;#32-23;14-00
23/07/2016,04:49:36,-47.153539,S,60.227531,E,12.8,8(12),#27-39;15-21;29-21;#20-17;#10-47;26-19;#08-22;#16-42;#21-31;#18-28;#32-24;14-00
23/07/2016,04:49:51,-47.153539,S,60.22753,E,12.8,7(12),#27-38;15-21;29-24;20-17;#10-46;26-24;#08-23;#16-43;#21-31;#18-33;#32-24;14-00
23/07/2016,04:50:06,-47.15354,S,60.22753,E,12.8,8(12),#27-37;15-20;29-25;20-17;#10-45;#26-26;#08-23;#16-43;#21-30;#18-38;#32-26;14-00
23/07/2016,04:50:21,-47.15354,S,60.227529,E,12.8,9(12),#27-37;15-17;29-26;#20-18;#10-43;#26-28;#08-25;#16-43;#21-31;#18-40;#32-26;14-00
23/07/2016,04:50:36,-47.15354,S,60.227528,E,12.9,8(12),#27-38;15-17;29-28;20-18;#10-42;#26-30;#08-26;#16-43;#21-31;#18-41;#32-26;14-00
23/07/2016,04:50:51,-47.153541,S,60.227528,E,13,8(12),#27-39;15-17;29-29;20-17;#10-41;#26-32;#08-26;#16-43;#21-32;#18-41;#32-26;14-00
23/07/2016,04:51:06,-47.153542,S,60.227527,E,13.3,8(12),#27-39;15-19;29-29;20-16;#10-40;#26-32;#08-26;#16-42;#21-33;#18-41;#32-28;14-00
23/07/2016,04:51:21,-47.153542,S,60.227526,E,13.5,8(12),#27-40;15-16;29-28;20-15;#10-38;#26-32;#08-25;#16-41;#21-34;#18-41;#32-28;14-00
23/07/2016,04:51:36,-47.153543,S,60.227525,E,13.6,8(12),#27-40;15-16;29-27;20-16;#10-35;#26-32;#08-26;#16-40;#21-34;#18-42;#32-28;14-00
23/07/2016,04:51:51,-47.153543,S,60.227525,E,13.7,8(12),#27-40;15-00;29-26;20-17;#10-31;#26-33;#08-26;#16-40;#21-35;#18-43;#32-28;14-00
23/07/2016,04:52:06,-47.153543,S,60.227524,E,13.7,8(12),#27-40;#32-29;29-26;20-17;#10-32;#26-34;#08-27;#16-38;#21-35;#18-43;15-17;14-00
23/07/2016,04:52:21,-47.153544,S,60.227524,E,13.9,9(12),#27-40;#32-30;29-25;20-18;#10-32;#26-36;#08-27;#16-36;#21-35;#18-43;#15-16;14-00
23/07/2016,04:52:36,-47.153544,S,60.227524,E,14,9(12),#27-40;#32-30;29-26;20-17;#10-32;#26-36;#08-26;#16-36;#21-35;#18-42;#15-20;14-00
23/07/2016,04:52:51,-47.153545,S,60.227524,E,14.1,9(12),#27-41;#32-30;29-25;20-16;#10-33;#26-36;#08-24;#16-31;#21-35;#18-42;#15-20;14-00
23/07/2016,04:53:06,-47.153545,S,60.227524,E,14.2,9(12),#27-41;#32-30;29-26;20-16;#10-35;#26-36;#08-23;#16-28;#21-35;#18-42;#15-17;14-00
23/07/2016,04:53:21,-47.153545,S,60.227523,E,14.3,8(12),#27-41;#32-31;29-27;20-16;#10-37;#26-37;#08-23;#16-30;#21-36;#18-42;15-16;14-00
23/07/2016,04:53:36,-47.153545,S,60.227523,E,14.3,8(12),#27-41;#32-31;29-28;20-16;#10-39;#26-37;#08-24;#16-32;#21-37;#18-42;15-00;14-00
23/07/2016,04:53:51,-47.153546,S,60.227523,E,14.4,9(12),#27-40;#32-32;29-28;20-17;#10-40;#26-37;#08-24;#16-35;#21-38;#18-42;#15-17;14-00
23/07/2016,04:54:06,-47.153546,S,60.227522,E,14.4,9(12),#27-38;#32-32;29-26;20-18;#10-41;#26-38;#08-23;#16-37;#21-38;#18-42;#15-17;14-00
23/07/2016,04:54:21,-47.153546,S,60.227522,E,14.4,9(12),#27-37;#32-32;29-27;20-18;#10-42;#26-38;#08-24;#16-37;#21-38;#18-42;#15-20;14-00
23/07/2016,04:54:36,-47.153547,S,60.227522,E,14.4,8(12),#27-36;#32-33;29-24;20-19;#10-43;#26-38;#08-24;#16-37;#21-38;#18-42;15-16;14-00
23/07/2016,04:54:51,-47.153547,S,60.227522,E,14.5,9(12),#27-34;#32-33;29-18;20-20;#10-43;#26-38;#08-26;#16-38;#21-38;#18-42;#15-16;14-00
23/07/2016,04:55:06,-47.153548,S,60.227522,E,14.5,8(12),#27-33;#32-33;29-16;20-21;#10-44;#26-38;#08-28;#16-40;#21-38;#18-42;15-16;14-00
23/07/2016,04:55:21,-47.153549,S,60.227522,E,14.4,8(12),#27-32;#32-33;15-17;20-23;#10-44;#26-38;#08-29;#16-41;#21-36;#18-42;14-00;29-00
23/07/2016,04:55:36,-47.153549,S,60.227522,E,14.4,9(12),#27-32;#32-32;#15-19;20-21;#10-45;#26-38;#08-29;#16-41;#21-36;#18-42;29-00;14-00
23/07/2016,04:55:51,-47.15355,S,60.227522,E,14.4,8(12),#27-32;#32-32;15-17;20-21;#10-45;#26-38;#08-30;#16-41;#21-36;#18-42;29-00;14-00
23/07/2016,04:56:06,-47.15355,S,60.227522,E,14.4,8(12),#27-31;#32-31;15-17;20-22;#10-46;#26-37;#08-30;#16-41;#21-36;#18-42;14-00;29-00
23/07/2016,04:56:21,-47.153551,S,60.227521,E,14.3,8(12),#27-31;#32-31;15-17;20-21;#10-46;#26-37;#08-31;#16-41;#21-37;#18-41;29-00;14-00
23/07/2016,04:56:36,-47.153551,S,60.227521,E,14.3,8(12),#27-32;#32-31;15-16;20-21;#10-47;#26-37;#08-31;#16-41;#21-37;#18-41;29-16;14-00
23/07/2016,04:56:51,-47.153552,S,60.227521,E,14.3,8(12),#27-35;#32-31;29-16;20-23;#10-48;#26-37;#08-31;#16-42;#21-38;#18-38;15-17;14-00
23/07/2016,04:57:06,-47.153552,S,60.227521,E,14.2,8(12),#27-35;#32-31;29-18;20-20;#10-48;#26-37;#08-31;#16-42;#21-38;#18-36;15-20;14-00
23/07/2016,04:57:21,-47.153552,S,60.22752,E,14.2,9(12),#27-35;#32-32;29-22;#15-21;#10-48;#26-38;#08-30;#16-43;#21-38;#18-32;14-00;20-00
23/07/2016,04:57:36,-47.153552,S,60.22752,E,14.1,9(12),#27-37;#32-32;29-20;#15-22;#10-48;#26-39;#08-30;#16-44;#21-38;#18-28;14-00;20-00
23/07/2016,04:57:51,-47.153552,S,60.22752,E,14.1,8(12),#27-37;#32-32;29-18;#15-21;#10-48;#26-39;#08-30;#16-44;#21-38;18-24;20-00;14-00
23/07/2016,04:58:06,-47.153553,S,60.227519,E,14,8(12),#27-38;#32-32;29-16;#15-21;#10-48;#26-39;#08-32;#16-44;#21-37;18-18;14-00;20-00
23/07/2016,04:58:21,-47.153553,S,60.227519,E,13.8,8(12),#27-38;#32-32;29-15;#15-19;#10-48;#26-39;#08-32;#16-44;#21-35;18-21;14-00;20-00
23/07/2016,04:58:36,-47.153553,S,60.227518,E,13.7,9(12),#27-37;#32-32;29-15;#15-21;#10-48;#26-39;#08-32;#16-43;#21-34;#18-26;20-00;14-00
23/07/2016,04:58:51,-47.153553,S,60.227517,E,13.6,8(12),#27-37;#32-32;29-16;15-18;#10-47;#26-39;#08-32;#16-42;#21-33;#18-31;20-00;14-00
23/07/2016,04:59:06,-47.153553,S,60.227517,E,13.5,9(12),#27-34;#32-32;29-15;#15-18;#10-46;#26-38;#08-31;#16-41;#21-33;#18-35;20-00;14-00
23/07/2016,04:59:21,-47.153554,S,60.227516,E,13.4,8(12),#27-31;#32-31;29-16;15-18;#10-46;#26-37;#08-31;#16-40;#21-33;#18-36;20-00;14-00
23/07/2016,04:59:36,-47.153554,S,60.227516,E,13.2,8(12),#27-28;#32-31;29-17;15-15;#10-46;#26-36;#08-31;#16-39;#21-33;#18-36;20-00;14-00
23/07/2016,04:59:51,-47.153554,S,60.227516,E,13.1,8(12),#27-25;#32-31;29-16;15-16;#10-46;#26-34;#08-31;#16-39;#21-33;#18-37;20-00;14-00
23/07/2016,05:00:06,-47.153554,S,60.227516,E,13.1,9(12),#27-27;#32-31;29-18;#15-18;#10-46;#26-33;#08-31;#16-39;#21-33;#18-38;14-00;20-00
23/07/2016,05:00:21,-47.153554,S,60.227515,E,13.1,9(12),#27-31;#32-31;29-19;#15-21;#10-45;#26-32;#08-32;#16-38;#21-33;#18-39;14-15;20-00
